      1000  0.24E-04  0.45E-04  0.49E-04
      2000  0.49E-04  0.42E-05  0.55E-04
      3000  0.57E-04  0.46E-05  0.55E-04
      4000  0.46E-04  0.17E-05  0.15E-04
      5000  0.25E-04  0.19E-05  0.22E-04
      6000  0.47E-05  0.17E-05  0.22E-04
      7000 -0.77E-05  0.10E-05  0.17E-04
      8000 -0.72E-05  0.14E-05  0.14E-04
      9000 -0.26E-05  0.24E-05  0.22E-04
     10000  0.18E-05  0.29E-05  0.23E-04
     11000  0.34E-05  0.28E-05  0.22E-04
     12000  0.22E-05  0.26E-05  0.18E-04
     13000  0.75E-06  0.27E-05  0.17E-04
     14000 -0.18E-05  0.27E-05  0.17E-04
     15000 -0.45E-05  0.24E-05  0.14E-04
     16000 -0.52E-05  0.31E-05  0.17E-04
     17000 -0.46E-05  0.37E-05  0.19E-04
     18000 -0.39E-05  0.41E-05  0.21E-04
     19000 -0.30E-05  0.45E-05  0.22E-04
     20000 -0.19E-05  0.50E-05  0.22E-04
     21000 -0.11E-05  0.51E-05  0.23E-04
     22000 -0.69E-06  0.52E-05  0.22E-04
     23000 -0.56E-06  0.53E-05  0.21E-04
     24000 -0.40E-06  0.56E-05  0.23E-04
     25000 -0.19E-06  0.55E-05  0.23E-04
     26000 -0.33E-07  0.55E-05  0.24E-04
     27000  0.36E-06  0.58E-05  0.25E-04
     28000  0.45E-06  0.61E-05  0.25E-04
     29000  0.44E-06  0.64E-05  0.26E-04
     30000  0.25E-06  0.68E-05  0.26E-04
     31000  0.10E-06  0.72E-05  0.27E-04
     32000 -0.12E-06  0.74E-05  0.27E-04
     33000 -0.50E-06  0.78E-05  0.27E-04
     34000 -0.68E-06  0.85E-05  0.29E-04
     35000 -0.85E-06  0.89E-05  0.29E-04
     36000 -0.11E-05  0.93E-05  0.30E-04
     37000 -0.17E-05  0.92E-05  0.30E-04
     38000 -0.24E-05  0.90E-05  0.28E-04
     39000 -0.33E-05  0.91E-05  0.28E-04
     40000  0.24E-04  0.47E-04  0.65E-04
     41000  0.28E-04  0.29E-05  0.74E-05
     42000  0.30E-04  0.40E-06  0.59E-05
     43000  0.32E-04  0.17E-06  0.41E-05
     44000  0.32E-04  0.57E-06  0.30E-05
     45000  0.25E-04  0.18E-06  0.77E-05
     46000  0.20E-04  0.13E-06  0.71E-05
     47000  0.16E-04  0.12E-06  0.58E-05
     48000  0.13E-04  0.12E-06  0.51E-05
     49000  0.12E-04  0.19E-06  0.42E-05
     50000  0.12E-04  0.11E-06  0.32E-05
     51000  0.12E-04  0.92E-07  0.32E-05
     52000  0.12E-04  0.88E-07  0.27E-05
     53000  0.11E-04  0.10E-06  0.21E-05
     54000  0.11E-04  0.13E-06  0.18E-05
     55000  0.10E-04  0.41E-06  0.16E-05
     56000  0.95E-05  0.85E-07  0.14E-05
     57000  0.89E-05  0.67E-07  0.14E-05
     58000  0.83E-05  0.19E-06  0.12E-05
     59000  0.78E-05  0.62E-07  0.11E-05
     60000  0.73E-05  0.54E-07  0.95E-06
     61000  0.68E-05  0.49E-07  0.96E-06
     62000  0.65E-05  0.66E-07  0.97E-06
     63000  0.64E-05  0.45E-07  0.98E-06
     64000  0.63E-05  0.40E-06  0.10E-05
     65000  0.61E-05  0.59E-07  0.98E-06
     66000  0.58E-05  0.82E-07  0.98E-06
     67000  0.56E-05  0.78E-07  0.97E-06
     68000  0.55E-05  0.18E-06  0.10E-05
     69000  0.55E-05  0.57E-07  0.10E-05
     70000  0.54E-05  0.67E-07  0.99E-06
     71000  0.53E-05  0.32E-07  0.99E-06
     72000  0.52E-05  0.60E-07  0.11E-05
     73000  0.52E-05  0.67E-07  0.11E-05
     74000  0.52E-05  0.32E-06  0.12E-05
     75000  0.53E-05  0.67E-07  0.13E-05
     76000  0.53E-05  0.49E-07  0.14E-05
     77000  0.52E-05  0.61E-07  0.14E-05
     78000  0.51E-05  0.53E-07  0.15E-05
     79000  0.50E-05  0.67E-07  0.16E-05
     80000 -0.14E-02  0.17E-04  0.19E-04
     81000 -0.13E-02  0.28E-05  0.45E-04
     82000 -0.13E-02  0.30E-05  0.46E-04
     83000 -0.13E-02  0.41E-05  0.42E-04
     84000 -0.13E-02  0.42E-05  0.40E-04
     85000 -0.13E-02  0.34E-05  0.36E-04
     86000 -0.13E-02  0.33E-05  0.37E-04
     87000 -0.14E-02  0.23E-05  0.29E-04
     88000 -0.14E-02  0.13E-05  0.17E-04
     89000 -0.14E-02  0.72E-06  0.10E-04
     90000 -0.14E-02  0.45E-06  0.68E-05
     91000 -0.14E-02  0.30E-06  0.51E-05
     92000 -0.14E-02  0.22E-06  0.39E-05
     93000 -0.14E-02  0.19E-06  0.32E-05
     94000 -0.14E-02  0.18E-06  0.30E-05
     95000 -0.14E-02  0.17E-06  0.29E-05
     96000 -0.14E-02  0.14E-06  0.27E-05
     97000 -0.14E-02  0.13E-06  0.24E-05
     98000 -0.14E-02  0.42E-06  0.23E-05
     99000 -0.14E-02  0.11E-06  0.21E-05
    100000 -0.14E-02  0.11E-06  0.20E-05
    101000 -0.14E-02  0.91E-07  0.18E-05
    102000 -0.14E-02  0.97E-07  0.17E-05
    103000 -0.14E-02  0.86E-07  0.16E-05
    104000 -0.14E-02  0.84E-07  0.17E-05
    105000 -0.14E-02  0.85E-07  0.19E-05
    106000 -0.14E-02  0.76E-07  0.20E-05
    107000 -0.14E-02  0.85E-07  0.21E-05
    108000 -0.14E-02  0.11E-06  0.22E-05
    109000 -0.14E-02  0.11E-06  0.23E-05
    110000 -0.14E-02  0.12E-06  0.25E-05
    111000 -0.14E-02  0.13E-06  0.27E-05
    112000 -0.14E-02  0.14E-06  0.28E-05
    113000 -0.14E-02  0.16E-06  0.29E-05
    114000 -0.14E-02  0.17E-06  0.31E-05
    115000 -0.14E-02  0.19E-06  0.33E-05
    116000 -0.14E-02  0.21E-06  0.36E-05
    117000 -0.14E-02  0.24E-06  0.38E-05
    118000 -0.14E-02  0.26E-06  0.41E-05
    119000 -0.14E-02  0.29E-06  0.44E-05
    120000 -0.23E-02  0.14E-04  0.19E-04
    121000 -0.23E-02  0.19E-05  0.30E-04
    122000 -0.23E-02  0.14E-05  0.30E-04
    123000 -0.23E-02  0.18E-05  0.27E-04
    124000 -0.23E-02  0.17E-05  0.24E-04
    125000 -0.23E-02  0.16E-05  0.27E-04
    126000 -0.23E-02  0.16E-05  0.25E-04
    127000 -0.23E-02  0.88E-06  0.18E-04
    128000 -0.23E-02  0.47E-06  0.14E-04
    129000 -0.23E-02  0.20E-06  0.85E-05
    130000 -0.23E-02  0.10E-06  0.36E-05
    131000 -0.23E-02  0.75E-07  0.31E-05
    132000 -0.23E-02  0.55E-07  0.26E-05
    133000 -0.23E-02  0.88E-07  0.23E-05
    134000 -0.23E-02  0.39E-07  0.22E-05
    135000 -0.23E-02  0.25E-07  0.20E-05
    136000 -0.23E-02  0.21E-07  0.19E-05
    137000 -0.23E-02  0.19E-07  0.18E-05
    138000 -0.23E-02  0.14E-05  0.31E-05
    139000 -0.23E-02  0.17E-06  0.14E-05
    140000 -0.23E-02  0.87E-07  0.15E-05
    141000 -0.23E-02  0.57E-07  0.16E-05
    142000 -0.23E-02  0.12E-06  0.16E-05
    143000 -0.23E-02  0.40E-06  0.14E-05
    144000 -0.23E-02  0.33E-07  0.14E-05
    145000 -0.23E-02  0.57E-07  0.13E-05
    146000 -0.23E-02  0.72E-07  0.12E-05
    147000 -0.23E-02  0.34E-07  0.12E-05
    148000 -0.23E-02  0.35E-07  0.13E-05
    149000 -0.23E-02  0.55E-07  0.14E-05
    150000 -0.23E-02  0.54E-07  0.16E-05
    151000 -0.23E-02  0.51E-07  0.17E-05
    152000 -0.23E-02  0.57E-07  0.18E-05
    153000 -0.23E-02  0.62E-07  0.19E-05
    154000 -0.23E-02  0.68E-07  0.20E-05
    155000 -0.23E-02  0.76E-07  0.21E-05
    156000 -0.23E-02  0.84E-07  0.22E-05
    157000 -0.23E-02  0.95E-07  0.23E-05
    158000 -0.23E-02  0.11E-06  0.25E-05
    159000 -0.23E-02  0.12E-06  0.27E-05
    160000 -0.35E-02  0.14E-04  0.19E-04
    161000 -0.35E-02  0.17E-05  0.34E-04
    162000 -0.34E-02  0.19E-05  0.34E-04
    163000 -0.34E-02  0.22E-05  0.30E-04
    164000 -0.34E-02  0.17E-05  0.21E-04
    165000 -0.35E-02  0.17E-05  0.26E-04
    166000 -0.35E-02  0.16E-05  0.25E-04
    167000 -0.35E-02  0.10E-05  0.17E-04
    168000 -0.35E-02  0.54E-06  0.11E-04
    169000 -0.35E-02  0.31E-06  0.73E-05
    170000 -0.35E-02  0.13E-06  0.34E-05
    171000 -0.35E-02  0.95E-07  0.27E-05
    172000 -0.35E-02  0.83E-07  0.24E-05
    173000 -0.35E-02  0.76E-07  0.22E-05
    174000 -0.35E-02  0.75E-07  0.22E-05
    175000 -0.35E-02  0.63E-07  0.20E-05
    176000 -0.35E-02  0.61E-07  0.18E-05
    177000 -0.35E-02  0.63E-07  0.17E-05
    178000 -0.35E-02  0.61E-07  0.16E-05
    179000 -0.35E-02  0.77E-07  0.15E-05
    180000 -0.35E-02  0.51E-07  0.13E-05
    181000 -0.35E-02  0.47E-07  0.12E-05
    182000 -0.35E-02  0.42E-06  0.11E-05
    183000 -0.35E-02  0.37E-07  0.97E-06
    184000 -0.35E-02  0.49E-07  0.10E-05
    185000 -0.35E-02  0.58E-07  0.11E-05
    186000 -0.35E-02  0.65E-07  0.11E-05
    187000 -0.35E-02  0.68E-07  0.11E-05
    188000 -0.35E-02  0.58E-07  0.11E-05
    189000 -0.35E-02  0.65E-07  0.12E-05
    190000 -0.35E-02  0.63E-07  0.13E-05
    191000 -0.35E-02  0.64E-07  0.13E-05
    192000 -0.35E-02  0.76E-07  0.14E-05
    193000 -0.35E-02  0.12E-06  0.14E-05
    194000 -0.35E-02  0.89E-07  0.16E-05
    195000 -0.35E-02  0.75E-07  0.18E-05
    196000 -0.35E-02  0.75E-07  0.18E-05
    197000 -0.35E-02  0.81E-07  0.20E-05
    198000 -0.35E-02  0.87E-07  0.21E-05
    199000 -0.35E-02  0.39E-06  0.23E-05
    200000 -0.43E-02  0.14E-04  0.26E-04
    201000 -0.43E-02  0.16E-05  0.37E-04
    202000 -0.42E-02  0.26E-05  0.37E-04
    203000 -0.42E-02  0.30E-05  0.36E-04
    204000 -0.42E-02  0.18E-05  0.22E-04
